segment_id,country,posted_speed_limit_kph,operating_speed_kph,road_type,area_type,sample_size,weighted_sample,percent_over_limit,ranked_percentile,speed_gap_kph,source_name,source_streetimagelink,source_analysis_status,pedestrian_presence,cyclist_presence,ptw_presence,urban_flag,intersection_density_flag,roadside_activity_flag,non_separated_traffic_flag,data_quality_flag,score_eligible_flag,context_only_flag,safe_system_reference_speed_kph,speed_limit_gap_score,operating_speed_score,vru_exposure_score,context_score,uncertainty_penalty,speed_safety_score,priority_label
34267,Thailand,90.0,95.0,primary,rural,250533.0,1177505.1,0.24999900212746426,76.22752420470262,5.0,Sathitnimankan Road,"105.1589521,15.2363412,105.19998931,15.2346763",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,83.33333333333333,100.0,82.0,0.0,58.06666666666668,monitor
34268,Thailand,90.0,89.0,primary,urban,263475.0,1053900.0,0.13750071164247082,74.52455048409405,-1.0,Sathitnimankan Road,"105.19998931,15.2346763,105.2372375,15.2396457",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34270,Thailand,90.0,100.0,primary,rural,192173.0,345911.4,0.37500065045557907,52.41182572614108,10.0,Sathitnimankan Road,"105.2496639,15.1905241,105.24510932,15.20866207",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,66.66666666666666,100.0,82.0,0.0,54.733333333333334,review
34271,Thailand,90.0,97.0,primary,urban,198250.0,594750.0,0.3249987389659521,64.09059474412172,7.0,Sathitnimankan Road,"105.24510932,15.20866207,105.2380184,15.2368344",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,76.66666666666666,55.0,47.0,0.0,38.483333333333334,review
34272,Thailand,90.0,103.0,primary,rural,191527.0,459664.8,0.42500013052989916,59.042185338865835,13.0,Sathitnimankan Road,"105.3254995,15.1658155,105.2496639,15.1905241",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,56.666666666666664,100.0,82.0,0.0,52.733333333333334,review
34294,Thailand,80.0,94.0,primary,urban,113699.0,68219.4,0.38333670480830967,19.82192254495159,14.0,Sathitnimankan Road,"105.40590539,15.20032886,105.39998627,15.20050712",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,53.33333333333333,55.0,47.0,0.0,33.81666666666666,high_priority_review
34295,Thailand,80.0,94.0,primary,rural,117395.0,46958.0,0.3833297840623536,14.773513139695712,14.0,Sathitnimankan Road,"105.39998627,15.20050712,105.3939542,15.2006888",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,53.33333333333333,100.0,82.0,0.0,60.81666666666666,monitor
34297,Thailand,90.0,92.0,primary,rural,95714.0,363713.2,0.2000020895584763,53.7344398340249,2.0,Sathitnimankan Road,"105.45028622,15.20866204,105.45832061,15.18516393",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,93.33333333333333,100.0,82.0,0.0,60.06666666666668,monitor
34299,Thailand,90.0,58.0,primary,rural,76127.0,616628.7,0.3543946300261405,64.90318118948825,-32.0,Sathitnimankan Road,"105.45748374,15.18366243,105.45735643,15.18366243",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,100.0,100.0,82.0,0.0,61.400000000000006,monitor
34301,Thailand,90.0,93.0,primary,rural,80614.0,225719.2,0.2166621182424889,42.87690179806362,3.0,Sathitnimankan Road,"105.45832061,15.18539184,105.46665191,15.20754313",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,90.0,100.0,82.0,0.0,59.400000000000006,monitor
34304,Thailand,90.0,87.0,primary,urban,102763.0,482986.1,0.09999708066132752,60.05359612724758,-3.0,Sathitnimankan Road,"105.45057829,15.20866204,105.4104012,15.2001969",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34305,Thailand,40.0,38.5,secondary,urban,571056.5,285528.25,0.11328301140079834,47.9253112033195,-1.5,Bumrung Buri Road,"98.9805121,18.7816598,98.9910496,18.7813835",Valid,1,1,1,1,1,1,1,1,1,1,30.0,75.0,100.0,32.5,40.0,0.0,62.375,monitor
34306,Thailand,80.0,57.0,secondary,rural,1036267.0,932640.3,0.0,72.6573305670816,-23.0,Yotha Road,"98.3082097,8.1082207,98.305516,8.0942766",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,75.0,0.0,68.75,monitor
34307,Thailand,80.0,44.0,secondary,rural,287889.0,460622.4,0.0,59.10269709543569,-36.0,Yotha Road,"98.305516,8.0942766,98.3082097,8.1082207",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,75.0,0.0,68.75,monitor
34308,Thailand,80.0,61.0,secondary,rural,458318.0,824972.4,0.0,70.72095435684648,-19.0,Yotha Road,"98.305516,8.0942766,98.3382763,8.0520044",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,75.0,0.0,68.75,monitor
34309,Thailand,80.0,48.0,secondary,rural,271496.5,298646.15,0.0,49.03181189488243,-32.0,Yotha Road,"98.3082097,8.1082207,98.31665802,8.1113839",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,75.0,0.0,68.75,monitor
34310,Thailand,80.0,72.5,secondary,urban,294364.5,529856.1,0.02744046921418853,61.92081604426003,-7.5,Yotha Road,"98.31665802,8.1113839,98.3353849,8.1120184",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34311,Thailand,80.0,44.25,secondary,urban,114258.5,251368.7,0.0,45.21957123098202,-35.75,Phet Charoen Road,"101.1522853,16.4190566,101.1683663,16.4022899",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34316,Thailand,90.0,47.0,primary,urban,82710.66666667,115794.933333,0.0,28.794951590594742,-43.0,Bypass Road,"99.8037693,17.0073931,99.8193349,17.0216293",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34317,Thailand,90.0,62.0,primary,urban,198096.0,277334.4,0.0,47.311549100968186,-28.0,Bypass Road,"99.819378,17.0214349,99.8050091,17.0088969",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34318,Thailand,80.0,50.5,secondary,urban,219333.0,241266.3,0.0,44.3378284923928,-29.5,U Thong Road,"100.5453861,14.3486025,100.5532413,14.359868",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34319,Thailand,80.0,37.5,secondary,urban,680274.0,3605452.2,0.0,89.00414937759335,-42.5,U Thong Road,"100.5553618,14.3601443,100.561546,14.3433504",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34320,Thailand,80.0,56.0,secondary,urban,73050.0,87660.0,0.0,23.660096818810512,-24.0,Rim Khong Road,"100.0881724,20.2891772,100.0937129,20.260894",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34321,Thailand,90.0,94.625,expressway,urban,3844207.5,7688415.0,0.2613704907322005,93.85373443983403,4.625,Laem Chabang Connector,"100.9094185,13.1026379,100.9788873,13.1169446",Valid,0,0,0,1,0,0,0,1,1,1,50.0,0.0,84.58333333333333,100.0,80.0,0.0,57.91666666666667,monitor
34322,Thailand,90.0,92.4,expressway,urban,5113836.0,11761822.8,0.22331396626720137,95.37517289073307,2.4,Laem Chabang Connector,"100.9769864,13.1162693,100.9094674,13.1024889",Valid,0,0,0,1,0,0,0,1,1,1,50.0,0.0,91.99999999999999,100.0,80.0,0.0,59.4,monitor
34323,Thailand,80.0,54.0,secondary,urban,685898.0,891667.4,0.0,71.8966113416321,-26.0,Wirat Hongyok Road,"98.379992,7.8800978,98.3638702,7.8813902",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34324,Thailand,80.0,56.0,secondary,urban,611750.0,795275.0,0.0,69.9688796680498,-24.0,Wirat Hongyok Road,"98.3639075,7.8814861,98.3800127,7.8802029",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34325,Thailand,90.0,84.5,primary,urban,480480.0,576576.0,0.29167499167499167,63.433609958506224,-5.5,Khon Kaen Ring Road,"102.8326227,16.5116822,102.9180132,16.4387925",Valid,1,0,1,1,0,1,1,1,1,1,30.0,0.0,100.0,55.0,62.0,0.0,46.15,review
34326,Thailand,80.0,69.0,primary,urban,118402.0,23680.4,0.0,7.7887275242047025,-11.0,Khon Kaen Ring Road,"102.9177709,16.4387964,102.8326226,16.5115473",Valid,1,0,1,1,0,1,1,1,1,1,30.0,0.0,100.0,55.0,62.0,0.0,46.15,review
34328,Thailand,90.0,111.0,primary,urban,490927.0,1325502.9,0.5999995926074548,78.09474412171508,21.0,Sa Kaeo-Khao Hin Son Road,"101.53332519,13.78147004,101.55831909,13.77978358",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,30.0,55.0,47.0,0.0,29.15,high_priority_review
34329,Thailand,90.0,113.75,primary,rural,496179.75,20244133.8,0.6649465239159801,96.99170124481327,23.75,Sa Kaeo-Khao Hin Son Road,"101.55831909,13.77978358,102.04165649,13.77122114",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,20.83333333333333,100.0,82.0,0.0,45.56666666666666,review
34330,Thailand,90.0,115.5,primary,urban,368639.5,3760122.9,0.6916119949164428,89.34128630705395,25.5,Sa Kaeo-Khao Hin Son Road,"102.04165649,13.77122114,102.1902894,13.7759947",Valid,1,0,1,1,0,1,1,1,1,1,30.0,0.0,15.0,55.0,62.0,0.0,29.15,high_priority_review
34331,Thailand,90.0,82.0,primary,urban,382631.5,3902841.3,0.05971803157868602,89.70435684647303,-8.0,Sa Kaeo-Khao Hin Son Road,"102.1906254,13.7759996,102.04165649,13.77102362",Valid,1,0,1,1,0,1,1,1,1,1,30.0,0.0,100.0,55.0,62.0,0.0,46.15,review
34332,Thailand,90.0,112.5625,primary,rural,852450.125,44412651.5125,0.5509637801591347,98.27973720608576,22.5625,Sa Kaeo-Khao Hin Son Road,"102.04165649,13.77102362,101.55831909,13.77957832",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,24.791666666666657,100.0,82.0,0.0,46.358333333333334,review
34333,Thailand,90.0,101.0,primary,urban,485321.0,1310366.7,0.39999917580323124,77.80947441217151,11.0,Sa Kaeo-Khao Hin Son Road,"101.55831909,13.77957832,101.53332519,13.78129358",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,63.33333333333333,55.0,47.0,0.0,35.81666666666666,review
34334,Thailand,90.0,70.0,primary,rural,480133.0,48013.3,0.0,15.162517289073305,-20.0,Sa Kaeo-Khao Hin Son Road,"101.53332519,13.78129358,101.524991,13.7796073",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,100.0,100.0,82.0,0.0,61.400000000000006,monitor
34335,Thailand,80.0,32.0,secondary,urban,172003.5,137602.8,0.0,32.40836791147995,-48.0,Si Thammatrai Pidok Road,"100.2649957,16.8011905,100.2628767,16.81079",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34336,Thailand,90.0,94.0,primary,urban,188729.0,339712.2,0.22499986753493104,51.95366528354081,4.0,Wirachon Road,"100.4052663,14.8701963,100.3906267,14.8859518",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,86.66666666666667,55.0,47.0,0.0,40.483333333333334,review
34337,Thailand,90.0,76.0,primary,urban,359502.0,754954.2,0.10462250557715952,68.98340248962656,-14.0,Wirachon Road,"100.3907265,14.8860599,100.4052699,14.8703078",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34340,Thailand,80.0,90.33333333,primary,urban,19161248.0,78561116.8,0.39260704730714824,98.91943291839557,10.33333333,Rattanathibet Road,"100.4169539,13.8746064,100.5128248,13.860332",Valid,1,0,1,1,0,1,1,1,1,1,30.0,0.0,65.55555556666665,55.0,62.0,0.0,39.26111111333333,review
34341,Thailand,80.0,89.2,primary,urban,15230558.0,60922232.0,0.35107065676779536,98.74654218533887,9.2,Rattanathibet Road,"100.5169072,13.8595828,100.4180588,13.8745115",Valid,1,0,1,1,0,1,1,1,1,1,30.0,0.0,69.33333333333331,55.0,62.0,0.0,40.016666666666666,review
34346,Thailand,80.0,27.0,secondary,urban,22061.0,8824.4,0.0,2.602005532503458,-53.0,Phisan Sima Rak Road,"99.634719,7.7879318,99.6383475,7.7891582",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34347,Thailand,80.0,66.0,secondary,urban,341873.0,786307.9,0.0,69.70089903181189,-14.0,Watchara Road,"98.8954217,8.0834117,98.8844393,8.1007077",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34348,Thailand,60.0,75.0,secondary,urban,319520.0,575136.0,0.55,63.37309820193637,15.0,Watchara Road,"98.8845451,8.1007515,98.8955452,8.0834348",Valid,1,1,1,1,1,1,1,1,1,1,30.0,25.0,50.0,32.5,40.0,0.0,34.875,high_priority_review
34349,Thailand,80.0,45.0,primary,urban,3157881.0,947364.3,0.0,72.82157676348547,-35.0,Din Daeng Road,"100.554837,13.7604036,100.542766,13.7627439",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34354,Thailand,80.0,65.0,primary,urban,3031642.0,2122149.4,0.0,84.0076071922545,-15.0,Din Daeng Road,"100.5519557,13.7619769,100.5568304,13.75873",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34355,Thailand,80.0,57.0,primary,urban,536398.0,214559.2,0.0,41.98651452282158,-23.0,Din Daeng Road,"100.5519557,13.7619769,100.5548938,13.7605666",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34357,Thailand,90.0,97.0,arterial,rural,421752.0,2572687.2,0.3000009484246666,86.06500691562933,7.0,Maliwan Road,"101.9977454,16.5894954,102.05024471,16.56699563",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,76.66666666666666,100.0,85.0,0.0,57.33333333333333,monitor
34358,Thailand,40.0,80.0,arterial,rural,918848.0,5604972.8,0.41133027443059134,92.18533886583678,40.0,Maliwan Road,"102.05024471,16.56699563,102.16665649,16.52041826",Valid,0,0,0,0,0,0,1,1,1,1,50.0,100.0,0.0,100.0,85.0,0.0,77.0,aligned
34359,Thailand,90.0,106.0,arterial,rural,386881.0,10020217.9,0.49999870761293524,94.77005532503458,16.0,Maliwan Road,"102.16665649,16.52041826,102.39998626,16.48884353",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,46.666666666666664,100.0,85.0,0.0,51.333333333333336,review
34360,Thailand,90.0,90.0,arterial,urban,492120.0,3001932.0,0.15,87.53457814661134,0.0,Maliwan Road,"102.39998626,16.48884353,102.46665191,16.4877177",Valid,0,0,1,1,0,0,1,1,1,1,30.0,0.0,100.0,77.5,65.0,0.0,52.375,review
34361,Thailand,90.0,106.0,arterial,rural,560775.66666667,15140943.0,0.5315304337385063,96.30013831258644,16.0,Maliwan Road,"102.46665191,16.4877177,102.70832062,16.4499364",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,46.666666666666664,100.0,85.0,0.0,51.333333333333336,review
34362,Thailand,80.0,89.0,arterial,urban,812140.0,3817058.0,0.35,89.47959889349931,9.0,Maliwan Road,"102.70832062,16.4499364,102.7676719,16.4487856",Valid,0,0,1,1,0,0,1,1,1,1,30.0,0.0,70.0,77.5,65.0,0.0,46.375,review
34363,Thailand,90.0,99.0,arterial,urban,805136.0,3784139.2,0.32499975159476163,89.41044260027662,9.0,Maliwan Road,"102.7676501,16.4486528,102.70832062,16.44980141",Valid,0,0,1,1,0,0,1,1,1,1,30.0,0.0,70.0,77.5,65.0,0.0,46.375,review
34364,Thailand,90.0,102.33333333,arterial,rural,577065.66666667,15580773.0,0.4267249769956856,96.3865836791148,12.33333333,Maliwan Road,"102.70832062,16.44980141,102.46665191,16.48753591",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,58.88888889999999,100.0,85.0,0.0,53.77777778,review
34365,Thailand,90.0,93.0,arterial,urban,1110671.0,6997227.3,0.25934682727828495,93.49066390041494,3.0,Maliwan Road,"102.46665191,16.48753591,102.39998626,16.48868174",Valid,0,0,1,1,0,0,1,1,1,1,30.0,0.0,90.0,77.5,65.0,0.0,50.375,review
34366,Thailand,86.0,106.0,arterial,rural,398126.33333333,10311472.033333,0.603141883773911,94.83056708160443,20.0,Maliwan Road,"102.39998626,16.48868174,102.16665649,16.52025081",Valid,0,0,0,0,0,0,1,1,1,1,50.0,10.0,33.33333333333333,100.0,85.0,0.0,52.166666666666664,review
34367,Thailand,90.0,104.0,arterial,urban,411188.0,2672722.0,0.5,86.56639004149378,14.0,Maliwan Road,"102.16665649,16.52025081,102.04998779,16.56693804",Valid,0,0,1,1,0,0,1,1,1,1,30.0,0.0,53.33333333333333,77.5,65.0,0.0,43.041666666666664,review
34368,Thailand,90.0,103.0,arterial,rural,442542.0,2478235.2,0.4249992091146151,85.77109266943292,13.0,Maliwan Road,"102.04998779,16.56693804,101.9986313,16.5890524",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,56.666666666666664,100.0,85.0,0.0,53.333333333333336,review
34369,Thailand,80.0,68.0,arterial,urban,4354709.0,1741883.6,0.0,81.72544951590595,-12.0,Ram Inthra Road,"100.6084309,13.8677106,100.5968325,13.8747764",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
34370,Thailand,80.0,61.5,arterial,urban,8339138.0,13342620.8,0.0,95.9197786998617,-18.5,Ram Inthra Road,"100.5973216,13.875145,100.6589486,13.8405853",Valid,0,0,1,1,0,0,1,1,1,1,30.0,0.0,100.0,77.5,65.0,0.0,52.375,review
34373,Thailand,80.0,61.5,arterial,urban,8657051.0,27702563.2,0.0,97.58817427385893,-18.5,Ram Inthra Road,"100.6591617,13.8402677,100.6173722,13.8628653",Valid,0,0,1,1,0,0,1,1,1,1,30.0,0.0,100.0,77.5,65.0,0.0,52.375,review
34378,Thailand,80.0,68.0,arterial,urban,3537101.0,11318723.2,0.0,95.21957123098201,-12.0,Ram Inthra Road,"100.6853548,13.8166242,100.6644072,13.8366772",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
34384,Thailand,80.0,69.0,arterial,urban,3108172.0,9324516.0,0.0,94.56258644536652,-11.0,Ram Inthra Road,"100.7176987,13.8125365,100.6898668,13.8129138",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
34385,Thailand,80.0,64.0,arterial,urban,3266239.0,9798717.0,0.0,94.68360995850622,-16.0,Ram Inthra Road,"100.689889,13.8130457,100.7179165,13.8127203",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
34386,Thailand,80.0,26.5,secondary,urban,22189.5,8875.8,0.0,2.6106500691562933,-53.5,Won Prang Road,"102.4957976,15.219185,102.4944544,15.222549",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34387,Thailand,40.0,39.0,secondary,urban,1269891.0,1015912.8,0.12499970469906473,73.97994467496542,-1.0,Kotchasarn Road,"98.9937394,18.787582,98.9926415,18.7810054",Valid,1,1,1,1,1,1,1,1,1,1,30.0,75.0,100.0,32.5,40.0,0.0,62.375,monitor
34388,Thailand,90.0,77.5,secondary,rural,33494.5,113881.3,0.43741509800116435,28.345435684647303,-12.5,Sathonlamak Road  (Old Route),"104.9714181,14.9938018,104.9493682,15.0243957",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,100.0,100.0,75.0,0.0,60.0,monitor
34390,Thailand,85.0,75.5,primary,urban,447685.0,179074.0,0.12786110769849335,38.12240663900415,-9.5,Sathonlamark Road,"104.8713619,15.1773344,104.8714738,15.1773831",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34392,Thailand,85.0,78.0,primary,urban,450887.0,180354.8,0.26019379578475316,38.321230982019365,-7.0,Sathonlamark Road,"104.8714738,15.1773831,104.8726947,15.1746863",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34394,Thailand,80.0,66.0,secondary,urban,471473.0,612914.9,0.0,64.79944674965422,-14.0,Lat Ya Road,"100.4937491,13.7266623,100.5054015,13.7293266",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34395,Thailand,80.0,57.0,secondary,urban,495517.0,198206.8,0.0,40.369986168741356,-23.0,Lat Ya Road,"100.5054313,13.7292297,100.4938354,13.7263296",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34399,Thailand,80.0,66.0,primary,urban,1871073.0,748429.2,0.0,68.83644536652835,-14.0,Mahidon Road,"98.9773488,18.7688521,98.9774915,18.7820395",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34400,Thailand,80.0,68.0,primary,urban,1219615.0,1829422.5,0.0,82.34785615491009,-12.0,Mahidon Road,"98.9780378,18.7813733,98.9774847,18.7690334",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34401,Thailand,80.0,66.0,secondary,urban,179984.5,485958.15,0.0,60.14868603042876,-14.0,Chaiyaphum–Tat Ton Road,"102.0294688,15.8126595,102.0223844,15.8402971",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34404,Thailand,80.0,39.0,secondary,urban,1213634.0,242726.8,0.0,44.54529737206086,-41.0,Sanam Bin Road,"98.9694649,18.7719864,98.9673966,18.7720113",Valid,1,1,1,1,1,1,1,1,1,1,30.0,0.0,100.0,32.5,40.0,0.0,36.125,high_priority_review
34409,Thailand,30.0,55.0,secondary,urban,564823.0,338893.8,0.5875008631022461,51.884508990318125,25.0,Soi Lat Krabang 54,"100.7853378,13.7167468,100.7854333,13.7218548",Valid,1,1,1,1,1,1,1,1,1,1,30.0,100.0,16.666666666666657,32.5,40.0,0.0,54.45833333333333,review
34412,Thailand,80.0,81.0,primary,urban,77355.0,348097.5,0.16667313037295586,52.50691562932227,1.0,Sirorot Road,"101.2787892,6.822103,101.2543913,6.8511737",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,96.66666666666667,55.0,47.0,0.0,42.483333333333334,review
34413,Thailand,80.0,45.0,primary,urban,95060.0,190120.0,0.0,39.49688796680498,-35.0,Sirorot Road,"101.2754624,6.5477567,101.2996803,6.5777113",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34414,Thailand,80.0,49.0,primary,urban,216027.0,432054.0,0.0,57.75414937759336,-31.0,Sirorot Road,"101.2996803,6.5777113,101.2755314,6.5476629",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34420,Thailand,80.0,67.0,primary,rural,97309.0,291927.0,0.0,48.487206085753805,-13.0,Sirorot Road,"101.2879567,6.7949865,101.28289129,6.8169961",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,82.0,0.0,70.15,monitor
34423,Thailand,80.0,63.0,primary,rural,105558.0,316674.0,0.0,50.30255878284924,-17.0,Sirorot Road,"101.2830139,6.8169961,101.2879567,6.7949865",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,82.0,0.0,70.15,monitor
34424,Thailand,80.0,71.0,primary,rural,61811.0,191614.1,0.049999191082493406,39.66977869986169,-9.0,Sirorot Road,"101.2866591,6.7210962,101.2928772,6.7497809",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,82.0,0.0,70.15,monitor
34427,Thailand,80.0,52.0,primary,rural,77928.5,280542.6,0.0,47.57088520055325,-28.0,Sirorot Road,"101.2940586,6.7600573,101.2879567,6.7949865",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,82.0,0.0,70.15,monitor
34428,Thailand,80.0,81.0,primary,rural,62128.5,192598.35,0.16654997303974825,39.76486860304288,1.0,Sirorot Road,"101.2993597,6.6840416,101.2891158,6.7143602",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,96.66666666666667,100.0,82.0,0.0,69.48333333333333,monitor
34429,Thailand,80.0,69.0,primary,rural,69026.0,75928.6,0.0,21.360650069156293,-11.0,Sirorot Road,"101.2940586,6.7600573,101.2928772,6.7497809",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,82.0,0.0,70.15,monitor
34430,Thailand,80.0,65.0,primary,rural,71970.0,50379.0,0.0,15.784923928077454,-15.0,Sirorot Road,"101.2928772,6.7497809,101.2940586,6.7600573",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,82.0,0.0,70.15,monitor
34431,Thailand,80.0,70.5,primary,urban,91166.0,218798.4,0.023363973411140118,42.28907330567082,-9.5,Sirorot Road,"101.2996803,6.5777113,101.30214193,6.60032941",Valid,1,0,1,1,1,1,1,1,1,1,30.0,0.0,100.0,55.0,47.0,0.0,43.15,review
34432,Thailand,80.0,73.5,primary,rural,76621.0,712575.3,0.07193850249931481,67.81639004149378,-6.5,Sirorot Road,"101.30214193,6.60032941,101.2994559,6.6838135",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,82.0,0.0,70.15,monitor
34433,Thailand,90.0,106.0,arterial,urban,1663848.0,1830232.8,0.43305878902399736,82.36514522821577,16.0,Nakhon Sawan Bypass Road,"100.0623275,15.7294463,100.0559612,15.70032886",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,46.666666666666664,77.5,50.0,0.0,38.708333333333336,review
34434,Thailand,90.0,102.25,arterial,rural,3901803.5,39018035.0,0.5477446385889404,98.06362378976486,12.25,Nakhon Sawan Bypass Road,"100.0559612,15.70032886,100.1213729,15.6121752",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,59.166666666666664,100.0,85.0,0.0,53.833333333333336,review
34435,Thailand,90.0,103.5,arterial,rural,2510453.0,25104530.0,0.40189280580038744,97.35477178423237,13.5,Nakhon Sawan Bypass Road,"100.1211956,15.6149379,100.05571595,15.70032886",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,55.0,100.0,85.0,0.0,53.0,review
34436,Thailand,90.0,105.0,arterial,urban,2357412.0,3064635.6,0.4477019714839833,87.69882434301522,15.0,Nakhon Sawan Bypass Road,"100.05571595,15.70032886,100.06352336,15.73366264",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,50.0,77.5,50.0,0.0,39.375,review
34438,Thailand,85.0,82.66666666,arterial,urban,1366593.0,4099779.0,0.26132189337238065,90.04149377593362,-2.33333334,Nakhon Sawan Bypass Road,"100.08332062,15.75101407,100.08332062,15.75066964",Valid,0,0,1,1,0,0,1,1,1,1,30.0,0.0,100.0,77.5,65.0,0.0,52.375,review
