segment_id,speed_safety_score,priority_label,posted_speed_limit_kph,operating_speed_kph,safe_system_reference_speed_kph,road_type,area_type
1890,86.625,aligned,55.0,61.0,50.0,secondary,rural
1891,96.4,aligned,45.0,45.0,50.0,primary,rural
1892,90.625,aligned,55.0,47.5,50.0,secondary,rural
1894,84.85833333333333,aligned,55.0,65.75,50.0,primary,rural
1895,92.025,aligned,55.0,31.5,50.0,primary,rural
1896,79.29166666666666,aligned,55.0,75.0,50.0,arterial,rural
1897,72.625,monitor,55.0,92.5,50.0,arterial,rural
1898,90.625,aligned,55.0,52.0,50.0,secondary,rural
1899,90.625,aligned,55.0,51.0,50.0,secondary,rural
1901,92.025,aligned,55.0,35.833333333333336,50.0,primary,rural
1902,84.35833333333333,aligned,55.0,66.5,50.0,primary,rural
1903,92.025,aligned,55.0,54.75,50.0,primary,rural
1905,72.19166666666666,monitor,55.0,84.75,50.0,primary,rural
1906,86.35833333333333,aligned,55.0,63.5,50.0,primary,rural
1907,90.625,aligned,55.0,38.5,50.0,secondary,rural
1908,70.625,monitor,55.0,89.66666666666667,50.0,secondary,rural
1909,94.33333333333334,aligned,40.0,44.0,50.0,arterial,rural
1910,92.625,aligned,55.0,54.16666666666666,50.0,arterial,rural
1911,91.69166666666666,aligned,55.0,55.5,50.0,primary,rural
1912,92.025,aligned,55.0,45.25,50.0,primary,rural
1913,84.51388888888889,aligned,55.0,64.16666666666667,50.0,secondary,rural
1914,66.79166666666666,monitor,30.0,36.5,30.0,secondary,urban
1915,76.06944444444444,aligned,55.0,76.83333333333333,50.0,secondary,rural
1917,53.625,review,50.0,32.5,30.0,secondary,urban
1919,56.275,monitor,55.0,44.0,30.0,primary,urban
1920,92.625,aligned,55.0,35.5,50.0,arterial,rural
1921,90.625,aligned,55.0,53.0,50.0,secondary,rural
1922,57.19166666666666,monitor,45.0,56.75,30.0,primary,urban
1923,83.025,aligned,55.0,68.5,50.0,primary,rural
1924,89.95833333333333,aligned,55.0,59.0,50.0,arterial,rural
1925,90.625,aligned,55.0,43.0,50.0,secondary,rural
1926,49.25,review,55.0,52.5,30.0,secondary,urban
1927,82.375,aligned,55.0,70.375,50.0,arterial,rural
1928,56.275,monitor,55.0,39.5,30.0,primary,urban
1929,82.95833333333333,aligned,55.0,69.5,50.0,arterial,rural
1930,80.375,aligned,55.0,70.375,50.0,secondary,rural
1931,90.625,aligned,55.0,48.5,50.0,secondary,rural
1932,86.45833333333333,aligned,55.0,64.25,50.0,arterial,rural
1933,73.29166666666666,monitor,55.0,84.0,50.0,arterial,rural
1934,64.375,monitor,20.0,50.5,30.0,arterial,urban
1936,54.16666666666666,review,55.0,72.0,30.0,arterial,urban
1937,97.0,aligned,45.0,24.0,50.0,arterial,rural
1938,57.27777777777778,monitor,55.0,67.33333333333333,30.0,arterial,urban
1939,86.025,aligned,55.0,64.0,50.0,primary,rural
1940,86.1159090909091,aligned,55.0,63.86363636363637,50.0,primary,rural
1941,51.69166666666666,review,45.0,65.0,30.0,primary,urban
1942,58.0,monitor,45.0,44.333333333333336,30.0,secondary,urban
1943,92.025,aligned,55.0,53.5,50.0,primary,rural
1944,91.95833333333331,aligned,55.0,56.0,50.0,arterial,rural
1945,83.79166666666666,aligned,55.0,65.25,50.0,secondary,rural
1946,91.35833333333332,aligned,55.0,56.0,50.0,primary,rural
1947,90.625,aligned,55.0,34.0,50.0,secondary,rural
1948,72.06944444444444,monitor,55.0,82.83333333333333,50.0,secondary,rural
1949,85.35833333333333,aligned,55.0,65.0,50.0,primary,rural
1951,62.5,monitor,55.0,49.208333333333336,30.0,arterial,urban
1952,61.025,monitor,45.0,51.0,30.0,primary,urban
1953,92.025,aligned,55.0,39.0,50.0,primary,rural
1954,95.0,aligned,45.0,39.5,50.0,secondary,rural
1955,49.375,review,80.0,58.0,30.0,arterial,urban
1956,88.4,aligned,45.0,57.0,50.0,primary,rural
1957,92.625,aligned,55.0,34.25,50.0,arterial,rural
1958,71.45833333333333,monitor,55.0,83.75,50.0,secondary,rural
1959,88.85833333333333,aligned,55.0,59.75,50.0,primary,rural
1960,55.44166666666667,monitor,55.0,56.25,30.0,primary,urban
1962,85.025,aligned,55.0,65.5,50.0,primary,rural
1963,85.95833333333333,aligned,55.0,62.0,50.0,secondary,rural
1964,62.5,monitor,55.0,48.0,30.0,arterial,urban
1965,87.29166666666666,aligned,55.0,63.0,50.0,arterial,rural
1967,43.15,review,80.0,56.0,30.0,primary,urban
1968,92.025,aligned,55.0,42.0,50.0,primary,rural
1969,92.625,aligned,55.0,52.5,50.0,arterial,rural
1970,59.96666666666667,monitor,55.0,58.8,30.0,arterial,urban
1971,76.025,aligned,55.0,79.0,50.0,primary,rural
1972,90.0,aligned,30.0,37.5,50.0,secondary,rural
1973,68.25,monitor,60.0,98.0,50.0,arterial,rural
1975,67.04166666666666,monitor,20.0,46.0,30.0,arterial,urban
1977,86.85833333333333,aligned,55.0,62.75,50.0,primary,rural
1978,90.625,aligned,55.0,37.5,50.0,secondary,rural
1979,88.025,aligned,55.0,61.0,50.0,primary,rural
1980,92.025,aligned,55.0,50.0,50.0,primary,rural
1981,95.0,aligned,45.0,38.0,50.0,secondary,rural
1982,58.0,monitor,45.0,32.5,30.0,secondary,urban
1983,65.025,monitor,45.0,36.333333333333336,30.0,primary,urban
1984,83.29166666666666,aligned,55.0,69.0,50.0,arterial,rural
1985,73.29166666666666,monitor,55.0,81.0,50.0,secondary,rural
1986,88.35833333333333,aligned,55.0,60.5,50.0,primary,rural
1987,58.0,monitor,45.0,35.2,30.0,secondary,urban
1988,88.06666666666666,aligned,45.0,57.5,50.0,primary,rural
1989,72.625,monitor,55.0,85.75,50.0,arterial,rural
1990,89.625,aligned,55.0,56.5,50.0,secondary,rural
1991,56.275,monitor,55.0,46.333333333333336,30.0,primary,urban
1992,62.5,monitor,55.0,38.0,30.0,arterial,urban
1993,66.73333333333333,monitor,40.0,44.0,30.0,primary,urban
1995,65.025,monitor,45.0,40.0,30.0,primary,urban
1996,87.81666666666666,aligned,45.0,57.875,50.0,primary,rural
1998,59.275,monitor,55.0,35.0,30.0,primary,urban
1999,84.35833333333333,aligned,55.0,66.5,50.0,primary,rural
2000,53.625,review,50.0,33.0,30.0,secondary,urban
2001,92.025,aligned,55.0,49.25,50.0,primary,rural
2002,72.625,monitor,55.0,94.0,50.0,arterial,rural
2003,92.025,aligned,55.0,45.0,50.0,primary,rural
2004,87.35833333333333,aligned,55.0,62.0,50.0,primary,rural
2005,61.525,monitor,45.0,50.25,30.0,primary,urban
2006,51.833333333333336,review,55.0,71.0,30.0,arterial,urban
2007,92.025,aligned,55.0,51.0,50.0,primary,rural
2008,76.29166666666666,aligned,55.0,76.5,50.0,secondary,rural
2009,90.625,aligned,55.0,51.5,50.0,secondary,rural
2011,62.5,monitor,55.0,40.0,30.0,arterial,urban
2012,95.0,aligned,50.0,49.75,50.0,secondary,rural
2014,74.45833333333333,monitor,55.0,79.25,50.0,secondary,rural
2015,58.0,monitor,45.0,40.5,30.0,secondary,urban
2016,80.025,aligned,55.0,73.0,50.0,primary,rural
2017,72.625,monitor,55.0,86.125,50.0,arterial,rural
2018,87.35833333333333,aligned,55.0,62.0,50.0,primary,rural
2019,80.35833333333333,aligned,55.0,72.5,50.0,primary,rural
2020,78.15,aligned,30.0,30.0,30.0,primary,urban
2021,56.275,monitor,55.0,37.5,30.0,primary,urban
2022,49.375,review,80.0,58.5,30.0,arterial,urban
2023,82.775,aligned,55.0,68.875,50.0,primary,rural
2025,49.25,review,55.0,35.5,30.0,secondary,urban
2026,77.48333333333335,aligned,30.0,31.0,30.0,primary,urban
2027,61.90740740740741,monitor,55.0,55.888888888888886,30.0,arterial,urban
2028,75.46944444444445,aligned,55.0,79.83333333333333,50.0,primary,rural
2029,72.625,monitor,55.0,104.0,50.0,arterial,rural
2030,77.51111111111112,aligned,40.0,68.33333333333333,50.0,primary,rural
2031,56.275,monitor,55.0,45.0,30.0,primary,urban
2032,78.025,aligned,55.0,76.0,50.0,primary,rural
2033,53.69166666666666,review,45.0,62.0,30.0,primary,urban
2034,72.025,monitor,55.0,89.5,50.0,primary,rural
2035,81.69166666666666,aligned,55.0,70.5,50.0,primary,rural
2036,89.025,aligned,55.0,59.5,50.0,primary,rural
2037,72.025,monitor,55.0,91.16666666666669,50.0,primary,rural
2038,83.29166666666666,aligned,55.0,66.0,50.0,secondary,rural
2039,88.025,aligned,55.0,61.0,50.0,primary,rural
2040,90.625,aligned,55.0,52.5,50.0,secondary,rural
2041,92.025,aligned,55.0,37.5,50.0,primary,rural
2042,77.0,aligned,30.0,71.45454545454545,50.0,arterial,rural
2044,90.69166666666666,aligned,55.0,57.0,50.0,primary,rural
2045,90.625,aligned,55.0,50.75,50.0,secondary,rural
2046,77.95833333333333,aligned,55.0,74.0,50.0,secondary,rural
2047,72.625,monitor,55.0,88.0,50.0,arterial,rural
2048,75.625,aligned,40.0,23.0,30.0,arterial,urban
2049,58.0,monitor,45.0,36.0,30.0,secondary,urban
2050,65.06666666666666,monitor,40.0,51.0,30.0,primary,urban
2051,90.625,aligned,55.0,41.5,50.0,secondary,rural
2054,38.083333333333336,review,55.0,71.75,30.0,secondary,urban
2055,80.125,aligned,55.0,73.75,50.0,arterial,rural
2056,71.06944444444444,monitor,55.0,84.33333333333333,50.0,secondary,rural
2057,59.275,monitor,55.0,48.75,30.0,primary,urban
2058,83.95833333333333,aligned,55.0,68.0,50.0,arterial,rural
2059,56.275,monitor,55.0,44.0,30.0,primary,urban
2060,43.15,review,80.0,66.5,30.0,primary,urban
2061,75.35833333333333,aligned,55.0,80.0,50.0,primary,rural
2062,52.16666666666666,review,55.0,70.5,30.0,arterial,urban
2063,72.625,monitor,55.0,87.25,50.0,arterial,rural
2064,62.5,monitor,55.0,28.0,30.0,arterial,urban
2065,92.025,aligned,55.0,44.25,50.0,primary,rural
2066,58.0,monitor,45.0,43.5,30.0,secondary,urban
2069,92.625,aligned,55.0,34.0,50.0,arterial,rural
2070,83.33333333333333,aligned,40.0,60.5,50.0,arterial,rural
2071,62.5,monitor,55.0,29.0,30.0,arterial,urban
2072,83.29166666666666,aligned,55.0,66.0,50.0,secondary,rural
2073,84.625,aligned,55.0,67.0,50.0,arterial,rural
2074,90.625,aligned,55.0,50.0,50.0,secondary,rural
2075,88.5,aligned,45.0,57.75,50.0,arterial,rural
2077,82.95833333333333,aligned,55.0,66.5,50.0,secondary,rural
2078,92.025,aligned,55.0,50.0,50.0,primary,rural
2079,90.625,aligned,55.0,51.5,50.0,secondary,rural
2080,70.15,monitor,80.0,61.0,50.0,primary,rural
2081,77.0,aligned,30.0,72.5,50.0,arterial,rural
2082,92.025,aligned,55.0,20.0,50.0,primary,rural
2083,83.35833333333333,aligned,55.0,68.0,50.0,primary,rural
2084,38.64351851851851,review,60.0,89.22222222222223,30.0,arterial,urban
2085,72.625,monitor,55.0,92.0,50.0,arterial,rural
2087,70.75,monitor,80.0,59.0,50.0,arterial,rural
2088,78.15,aligned,30.0,29.0,30.0,primary,urban
2089,81.025,aligned,55.0,71.5,50.0,primary,rural
2090,62.5,monitor,55.0,28.5,30.0,arterial,urban
2091,49.94166666666666,review,55.0,64.5,30.0,primary,urban
2093,70.15,monitor,80.0,73.57142857142857,50.0,primary,rural
2094,65.025,monitor,45.0,40.5,30.0,primary,urban
2095,65.54166666666667,monitor,50.0,52.0,30.0,arterial,urban
2096,70.15,monitor,80.0,76.0,50.0,primary,rural
2097,91.35833333333332,aligned,55.0,56.0,50.0,primary,rural
2098,72.625,monitor,55.0,86.0,50.0,arterial,rural
2099,87.06666666666666,aligned,30.0,44.0,50.0,primary,rural
2100,89.45833333333333,aligned,55.0,56.75,50.0,secondary,rural
2102,87.29166666666666,aligned,55.0,63.0,50.0,arterial,rural
2103,65.025,monitor,45.0,37.0,30.0,primary,urban
2104,70.37222222222222,monitor,30.0,41.66666666666666,30.0,primary,urban
2105,78.95833333333333,aligned,55.0,75.5,50.0,arterial,rural
2106,92.625,aligned,55.0,49.0,50.0,arterial,rural
2107,90.625,aligned,55.0,54.0,50.0,secondary,rural
2108,70.625,monitor,55.0,85.0,50.0,secondary,rural
2109,83.625,aligned,55.0,65.5,50.0,secondary,rural
2110,73.91666666666666,monitor,60.0,81.5,50.0,arterial,rural
2111,77.0,aligned,50.0,103.0,50.0,arterial,rural
2114,86.55555555555556,aligned,45.0,57.66666666666666,50.0,secondary,rural
2115,49.25,review,55.0,47.285714285714285,30.0,secondary,urban
2116,85.35833333333333,aligned,55.0,65.0,50.0,primary,rural
2117,56.275,monitor,55.0,38.25,30.0,primary,urban
2119,77.29166666666666,aligned,55.0,78.0,50.0,arterial,rural
2120,92.025,aligned,55.0,46.0,50.0,primary,rural
2121,90.625,aligned,55.0,38.25,50.0,secondary,rural
2122,92.025,aligned,55.0,51.25,50.0,primary,rural
2123,56.275,monitor,55.0,30.75,30.0,primary,urban
2124,79.94166666666666,aligned,55.0,73.125,50.0,primary,rural
2126,72.625,monitor,55.0,109.5,50.0,arterial,rural
2128,81.40277777777777,aligned,55.0,68.83333333333333,50.0,secondary,rural
2130,90.625,aligned,55.0,43.5,50.0,secondary,rural
2131,72.625,monitor,55.0,92.83333333333331,50.0,arterial,rural
2132,86.69166666666666,aligned,55.0,63.0,50.0,primary,rural
2133,92.025,aligned,55.0,43.0,50.0,primary,rural
2135,63.81666666666666,monitor,30.0,51.5,30.0,primary,urban
2136,87.65,aligned,60.0,45.5,50.0,primary,rural
2137,92.025,aligned,55.0,38.0,50.0,primary,rural
2138,85.95833333333333,aligned,55.0,65.0,50.0,arterial,rural
2139,90.625,aligned,55.0,34.5,50.0,secondary,rural
2140,72.025,monitor,55.0,91.0,50.0,primary,rural
2142,77.0,aligned,30.0,80.0,50.0,arterial,rural
2143,76.025,aligned,55.0,79.0,50.0,primary,rural
2144,84.95833333333333,aligned,55.0,63.5,50.0,secondary,rural
2145,87.625,aligned,55.0,59.5,50.0,secondary,rural
2146,72.025,monitor,55.0,92.0,50.0,primary,rural
2148,66.08333333333333,monitor,80.0,87.0,50.0,arterial,rural
2149,70.75,monitor,80.0,62.0,50.0,arterial,rural
2150,97.0,aligned,50.0,42.0,50.0,arterial,rural
2151,74.625,monitor,55.0,82.0,50.0,arterial,rural
2152,92.625,aligned,55.0,36.5,50.0,arterial,rural
2153,77.0,aligned,30.0,60.0,50.0,arterial,rural
2154,75.13611111111112,aligned,55.0,80.33333333333333,50.0,primary,rural
2156,82.625,aligned,55.0,70.0,50.0,arterial,rural
2157,53.60833333333333,review,55.0,59.0,30.0,primary,urban
2158,77.0,aligned,30.0,67.0,50.0,arterial,rural
2159,89.35833333333333,aligned,55.0,59.0,50.0,primary,rural
2160,83.95833333333334,aligned,55.0,67.1,50.0,primary,rural
2161,58.0,monitor,45.0,43.0,30.0,secondary,urban
2162,92.025,aligned,55.0,35.5,50.0,primary,rural
2163,92.625,aligned,55.0,54.0,50.0,arterial,rural
2164,92.025,aligned,55.0,53.0,50.0,primary,rural
2165,90.625,aligned,55.0,53.75,50.0,secondary,rural
2166,78.525,aligned,55.0,75.25,50.0,primary,rural
2168,86.54166666666666,aligned,45.0,57.6875,50.0,secondary,rural
2169,67.21666666666667,monitor,80.0,84.4,50.0,primary,rural
2170,43.15,review,80.0,36.34615384615385,30.0,primary,urban
2171,83.29166666666666,aligned,55.0,69.0,50.0,arterial,rural
2172,60.69166666666666,monitor,45.0,51.5,30.0,primary,urban
2173,77.0,aligned,30.0,85.0,50.0,arterial,rural
2174,91.13611111111112,aligned,55.0,56.333333333333336,50.0,primary,rural
2175,89.2154761904762,aligned,55.0,59.21428571428572,50.0,primary,rural
2176,54.833333333333336,review,55.0,71.0,30.0,arterial,urban
2177,82.29166666666666,aligned,55.0,70.5,50.0,arterial,rural
2179,82.29166666666666,aligned,55.0,70.5,50.0,arterial,rural
2180,92.025,aligned,55.0,53.66666666666666,50.0,primary,rural
2181,92.025,aligned,55.0,53.0,50.0,primary,rural
2182,92.025,aligned,55.0,51.0,50.0,primary,rural
2183,87.45833333333333,aligned,55.0,62.75,50.0,arterial,rural
2184,64.35833333333333,monitor,45.0,46.0,30.0,primary,urban
2185,72.79166666666666,monitor,55.0,81.75,50.0,secondary,rural
2186,85.33333333333334,aligned,30.0,47.5,50.0,arterial,rural
2187,43.15,review,80.0,53.0,30.0,primary,urban
2188,83.22222222222223,aligned,20.0,40.66666666666666,50.0,arterial,rural
2189,62.5,monitor,55.0,37.0,30.0,arterial,urban
2190,76.4,aligned,30.0,62.0,50.0,primary,rural
2191,72.625,monitor,55.0,101.75,50.0,arterial,rural
2192,81.625,aligned,55.0,68.5,50.0,secondary,rural
2193,91.025,aligned,55.0,56.5,50.0,primary,rural
2194,90.625,aligned,55.0,52.0,50.0,secondary,rural
2196,90.625,aligned,55.0,49.5,50.0,secondary,rural
2197,90.625,aligned,55.0,42.0,50.0,secondary,rural
2199,62.5,monitor,55.0,47.0,30.0,arterial,urban
2200,56.275,monitor,55.0,44.0,30.0,primary,urban
2201,90.625,aligned,55.0,29.33333333333333,50.0,secondary,rural
2202,83.83333333333333,aligned,40.0,59.75,50.0,arterial,rural
2203,92.625,aligned,55.0,36.5,50.0,arterial,rural
2204,72.025,monitor,55.0,92.0,50.0,primary,rural
2205,70.75,monitor,80.0,65.83333333333333,50.0,arterial,rural
2206,90.625,aligned,55.0,48.0,50.0,secondary,rural
2207,83.22222222222223,aligned,45.0,62.66666666666666,50.0,secondary,rural
2208,96.4,aligned,45.0,22.0,50.0,primary,rural
2209,84.625,aligned,55.0,64.0,50.0,secondary,rural
2210,87.65,aligned,60.0,55.0,50.0,primary,rural
2211,85.125,aligned,55.0,66.25,50.0,arterial,rural
2212,70.625,monitor,55.0,88.0,50.0,secondary,rural
2216,70.15,monitor,80.0,79.0,50.0,primary,rural
2217,66.35,monitor,80.0,86.6,50.0,arterial,rural
2218,72.625,monitor,55.0,95.33333333333331,50.0,arterial,rural
2219,43.15,review,80.0,57.0,30.0,primary,urban
2221,51.94166666666666,review,55.0,61.5,30.0,primary,urban
2222,92.625,aligned,55.0,49.5,50.0,arterial,rural
2223,92.625,aligned,55.0,38.375,50.0,arterial,rural
2224,94.4,aligned,45.0,48.0,50.0,primary,rural
2225,90.0,aligned,40.0,50.5,50.0,arterial,rural
2226,58.0,monitor,45.0,44.0,30.0,secondary,urban
2227,73.29166666666666,monitor,55.0,84.0,50.0,arterial,rural
2228,84.12756410256411,aligned,55.0,66.84615384615384,50.0,primary,rural
2229,90.625,aligned,55.0,52.5,50.0,secondary,rural
2230,84.19166666666666,aligned,55.0,66.75,50.0,primary,rural
2231,72.625,monitor,55.0,88.66666666666667,50.0,arterial,rural
2232,70.95833333333333,monitor,55.0,84.5,50.0,secondary,rural
2233,89.29166666666666,aligned,55.0,57.0,50.0,secondary,rural
2234,74.125,monitor,55.0,82.75,50.0,arterial,rural
2235,43.15,review,80.0,47.0,30.0,primary,urban
2236,78.24722222222222,aligned,55.0,75.66666666666667,50.0,primary,rural
2237,78.29166666666666,aligned,55.0,76.5,50.0,arterial,rural
2238,76.35833333333333,aligned,55.0,78.5,50.0,primary,rural
2239,64.41666666666666,monitor,80.0,89.5,50.0,arterial,rural
2240,74.49166666666667,monitor,55.0,81.3,50.0,primary,rural
2241,84.29166666666666,aligned,55.0,67.5,50.0,arterial,rural
2242,81.025,aligned,55.0,71.5,50.0,primary,rural
2243,86.025,aligned,55.0,64.0,50.0,primary,rural
2244,63.46944444444444,monitor,45.0,47.333333333333336,30.0,primary,urban
2246,85.84444444444445,aligned,40.0,55.833333333333336,50.0,primary,rural
2247,78.15,aligned,30.0,30.0,30.0,primary,urban
2248,83.35833333333333,aligned,55.0,68.0,50.0,primary,rural
2249,84.95833333333333,aligned,55.0,66.5,50.0,arterial,rural
2250,90.625,aligned,55.0,38.5,50.0,secondary,rural
2251,84.69166666666666,aligned,55.0,66.0,50.0,primary,rural
2252,81.91388888888889,aligned,55.0,70.16666666666667,50.0,primary,rural
2253,90.625,aligned,55.0,34.0,50.0,secondary,rural
2254,72.625,monitor,55.0,96.57142857142856,50.0,arterial,rural
2255,72.625,monitor,55.0,87.0,50.0,arterial,rural
2256,89.29166666666666,aligned,55.0,60.0,50.0,arterial,rural
2257,56.275,monitor,55.0,42.2,30.0,primary,urban
2258,92.025,aligned,55.0,39.0,50.0,primary,rural
2259,72.625,monitor,55.0,93.0,50.0,arterial,rural
2260,87.65,aligned,60.0,53.0,50.0,primary,rural
2261,77.0,aligned,40.0,102.0,50.0,arterial,rural
2262,76.62222222222222,aligned,40.0,69.66666666666667,50.0,primary,rural
2263,70.75,monitor,80.0,70.0,50.0,arterial,rural
2264,80.025,aligned,55.0,73.0,50.0,primary,rural
2265,49.25,review,55.0,30.166666666666668,30.0,secondary,urban
2266,56.275,monitor,55.0,44.333333333333336,30.0,primary,urban
2267,73.29166666666666,monitor,55.0,81.0,50.0,secondary,rural
2268,90.95833333333331,aligned,55.0,57.5,50.0,arterial,rural
2269,72.625,monitor,55.0,105.0,50.0,arterial,rural
2270,67.02777777777777,monitor,45.0,51.333333333333336,30.0,arterial,urban
2271,55.16666666666666,monitor,55.0,66.0,30.0,arterial,urban
2272,62.5,monitor,55.0,50.0,30.0,arterial,urban
2275,72.625,monitor,55.0,87.33333333333333,50.0,arterial,rural
2276,79.25714285714287,aligned,40.0,65.71428571428571,50.0,primary,rural
2278,94.66666666666669,aligned,45.0,45.5,50.0,secondary,rural
2279,92.025,aligned,55.0,29.75,50.0,primary,rural
2280,90.66666666666666,aligned,45.0,51.5,50.0,secondary,rural
2281,80.35833333333333,aligned,55.0,72.5,50.0,primary,rural
2282,92.025,aligned,55.0,48.0,50.0,primary,rural
2283,49.25,review,55.0,45.5,30.0,secondary,urban
2284,92.625,aligned,55.0,45.833333333333336,50.0,arterial,rural
2285,64.025,monitor,45.0,46.5,30.0,primary,urban
2286,76.95833333333333,aligned,55.0,78.5,50.0,arterial,rural
2287,76.625,aligned,55.0,78.1,50.0,primary,rural
2289,92.625,aligned,55.0,54.5,50.0,arterial,rural
2290,83.45833333333333,aligned,55.0,68.75,50.0,arterial,rural
2291,42.5,review,55.0,85.0,30.0,arterial,urban
2292,58.0,monitor,45.0,29.5,30.0,secondary,urban
2293,77.0,aligned,40.0,75.625,50.0,arterial,rural
2294,91.35833333333332,aligned,55.0,56.0,50.0,primary,rural
2295,95.0,aligned,45.0,37.25,50.0,secondary,rural
2296,57.38888888888889,monitor,55.0,62.66666666666666,30.0,arterial,urban
2297,77.0,aligned,40.0,92.0,50.0,arterial,rural
2298,92.025,aligned,55.0,51.5,50.0,primary,rural
2299,83.69166666666666,aligned,55.0,68.4,50.0,arterial,rural
2300,92.025,aligned,55.0,53.0,50.0,primary,rural
2301,43.15,review,80.0,56.2,30.0,primary,urban
2302,77.0,aligned,40.0,91.75,50.0,arterial,rural
2303,88.73611111111111,aligned,55.0,57.833333333333336,50.0,secondary,rural
2304,74.525,monitor,55.0,81.25,50.0,primary,rural
2305,80.29166666666666,aligned,55.0,73.5,50.0,arterial,rural
2306,58.0,monitor,45.0,39.5,30.0,secondary,urban
2307,87.19166666666666,aligned,55.0,62.25,50.0,primary,rural
2308,69.06666666666668,monitor,40.0,40.5,30.0,primary,urban
2309,72.625,monitor,55.0,99.75,50.0,arterial,rural
2310,63.02777777777778,monitor,45.0,57.333333333333336,30.0,arterial,urban
2311,83.95833333333333,aligned,55.0,65.0,50.0,secondary,rural
2312,85.69166666666666,aligned,55.0,64.5,50.0,primary,rural
2313,70.75,monitor,80.0,78.2,50.0,arterial,rural
2314,70.75,monitor,80.0,72.2,50.0,arterial,rural
2315,92.025,aligned,55.0,37.5,50.0,primary,rural
2317,74.625,monitor,55.0,82.0,50.0,arterial,rural
2318,65.4,monitor,40.0,46.0,30.0,primary,urban
2319,88.025,aligned,55.0,61.0,50.0,primary,rural
2320,85.025,aligned,55.0,65.5,50.0,primary,rural
2321,41.94166666666666,review,55.0,81.0,30.0,primary,urban
2322,90.69166666666666,aligned,55.0,57.0,50.0,primary,rural
2323,78.95833333333333,aligned,55.0,72.5,50.0,secondary,rural
2324,77.95833333333333,aligned,55.0,77.0,50.0,arterial,rural
2325,72.025,monitor,55.0,85.5,50.0,primary,rural
2326,92.025,aligned,55.0,39.5,50.0,primary,rural
2327,92.025,aligned,55.0,44.16666666666666,50.0,primary,rural
2330,90.35833333333332,aligned,55.0,57.5,50.0,primary,rural
2331,92.625,aligned,55.0,23.75,50.0,arterial,rural
2332,81.69166666666666,aligned,55.0,70.5,50.0,primary,rural
2333,83.125,aligned,55.0,66.25,50.0,secondary,rural
2334,92.025,aligned,55.0,44.0,50.0,primary,rural
2335,68.375,monitor,20.0,44.0,30.0,arterial,urban
2336,49.375,review,80.0,42.0,30.0,arterial,urban
2337,83.66666666666666,aligned,50.0,70.0,50.0,arterial,rural
2338,62.5,monitor,55.0,37.5,30.0,arterial,urban
2339,78.85833333333333,aligned,55.0,74.75,50.0,primary,rural
2340,49.375,review,80.0,39.5,30.0,arterial,urban
2341,84.625,aligned,55.0,67.0,50.0,arterial,rural
2343,70.75,monitor,80.0,40.0,50.0,arterial,rural
2344,70.75,monitor,80.0,79.875,50.0,arterial,rural
2345,79.69166666666666,aligned,55.0,73.5,50.0,primary,rural
2346,77.0,aligned,40.0,101.0,50.0,arterial,rural
2347,90.625,aligned,55.0,50.5,50.0,secondary,rural
2348,88.95833333333333,aligned,55.0,60.5,50.0,arterial,rural
2349,85.60833333333333,aligned,55.0,64.625,50.0,primary,rural
2350,90.625,aligned,55.0,22.5,50.0,secondary,rural
2351,91.025,aligned,55.0,56.5,50.0,primary,rural
2352,90.625,aligned,55.0,30.5,50.0,secondary,rural
2353,89.35833333333333,aligned,55.0,59.0,50.0,primary,rural
2354,82.5,aligned,30.0,51.75,50.0,arterial,rural
2355,52.5,review,55.0,70.0,30.0,arterial,urban
2356,92.025,aligned,55.0,36.0,50.0,primary,rural
2357,56.275,monitor,55.0,35.5,30.0,primary,urban
2358,72.025,monitor,55.0,86.33333333333333,50.0,primary,rural
2359,59.525,monitor,30.0,47.4,30.0,secondary,urban
2360,62.5,monitor,55.0,35.0,30.0,arterial,urban
2361,85.29166666666666,aligned,55.0,63.0,50.0,secondary,rural
2362,92.625,aligned,55.0,46.0,50.0,arterial,rural
2363,86.16666666666666,aligned,45.0,58.25,50.0,secondary,rural
2364,75.45833333333333,aligned,55.0,77.75,50.0,secondary,rural
2365,58.0,monitor,45.0,36.0,30.0,secondary,urban
2366,80.625,aligned,55.0,73.0,50.0,arterial,rural
2367,72.625,monitor,55.0,102.0,50.0,arterial,rural
2368,75.95833333333333,aligned,55.0,80.0,50.0,arterial,rural
2369,74.625,monitor,55.0,82.0,50.0,arterial,rural
2370,76.69166666666666,aligned,55.0,78.0,50.0,primary,rural
2371,74.29166666666666,monitor,55.0,82.5,50.0,arterial,rural
2372,85.35833333333333,aligned,55.0,65.0,50.0,primary,rural
2373,73.29166666666666,monitor,55.0,84.0,50.0,arterial,rural
2374,62.5,monitor,55.0,32.5,30.0,arterial,urban
2375,90.625,aligned,55.0,31.875,50.0,secondary,rural
2376,77.69166666666666,aligned,55.0,76.5,50.0,primary,rural
2377,90.625,aligned,55.0,34.0,50.0,secondary,rural
2378,83.29166666666666,aligned,55.0,69.0,50.0,arterial,rural
2379,74.19166666666666,monitor,55.0,81.75,50.0,primary,rural
2380,58.0,monitor,45.0,41.66666666666666,30.0,secondary,urban
2381,89.525,aligned,55.0,58.75,50.0,primary,rural
2384,74.375,monitor,30.0,45.0,30.0,arterial,urban
2385,87.625,aligned,55.0,59.5,50.0,secondary,rural
2386,92.025,aligned,55.0,24.0,50.0,primary,rural
