segment_id,speed_safety_score,priority_label,posted_speed_limit_kph,operating_speed_kph,safe_system_reference_speed_kph,road_type,area_type
36284,60.0,monitor,90.0,88.7,50.0,secondary,rural
36285,66.75,monitor,80.0,83.0,50.0,secondary,rural
36286,68.08333333333334,monitor,80.0,81.0,50.0,secondary,rural
36287,36.125,high_priority_review,90.0,85.0,30.0,secondary,urban
36288,60.0,monitor,90.0,74.0,50.0,secondary,rural
36289,39.125,high_priority_review,80.0,41.66666666,30.0,secondary,urban
36290,53.41666666666666,review,80.0,103.0,50.0,secondary,rural
36292,39.125,high_priority_review,80.0,71.0,30.0,secondary,urban
36296,68.75,monitor,80.0,79.0,50.0,secondary,rural
36298,36.125,high_priority_review,80.0,31.5,30.0,secondary,urban
36302,36.125,high_priority_review,80.0,54.0,30.0,secondary,urban
36307,36.125,high_priority_review,80.0,40.5,30.0,secondary,urban
36308,46.15,review,80.0,62.0,30.0,primary,urban
36309,43.15,review,80.0,54.0,30.0,primary,urban
36311,45.15,review,80.0,81.5,30.0,primary,urban
36312,46.15,review,85.0,81.0,30.0,primary,urban
36313,36.125,high_priority_review,80.0,32.5,30.0,secondary,urban
36314,60.0,monitor,90.0,72.5,50.0,secondary,rural
36315,39.125,high_priority_review,80.0,52.0,30.0,secondary,urban
36316,46.15,review,90.0,79.0,30.0,primary,urban
36317,46.15,review,90.0,76.75,30.0,primary,urban
36320,43.15,review,80.0,51.0,30.0,primary,urban
36321,46.15,review,80.0,51.33333333,30.0,primary,urban
36324,46.15,review,80.0,63.5,30.0,primary,urban
36325,44.81666666666667,review,80.0,82.0,30.0,primary,urban
36326,46.15,review,80.0,60.5,30.0,primary,urban
36327,43.15,review,90.0,68.0,30.0,primary,urban
36328,46.15,review,90.0,70.66666666,30.0,primary,urban
36329,43.15,review,90.0,60.0,30.0,primary,urban
36331,43.15,review,90.0,56.0,30.0,primary,urban
36332,43.15,review,90.0,56.0,30.0,primary,urban
36333,32.911904766666666,high_priority_review,80.0,99.85714285,30.0,primary,urban
36334,37.372222226666665,review,80.0,93.16666666,30.0,primary,urban
36338,30.125,high_priority_review,80.0,89.0,30.0,secondary,urban
36339,28.125,high_priority_review,80.0,92.0,30.0,secondary,urban
36341,35.81666666666666,review,90.0,101.0,30.0,primary,urban
36342,56.06666666666666,monitor,90.0,98.0,50.0,primary,rural
36344,54.73333333333333,review,90.0,100.0,50.0,primary,rural
36345,42.67777778,review,80.0,85.20833333,30.0,primary,urban
36346,37.98333333333333,review,80.0,92.25,30.0,primary,urban
36347,52.06666666666666,review,90.0,104.0,50.0,primary,rural
36349,52.73333333333333,review,90.0,103.0,50.0,primary,rural
36350,33.81666666666666,high_priority_review,90.0,104.0,30.0,primary,urban
36352,79.0,aligned,50.0,74.0,50.0,secondary,rural
36353,81.875,aligned,65.0,64.5,50.0,secondary,rural
36354,36.125,high_priority_review,80.0,39.5,30.0,secondary,urban
36356,36.125,high_priority_review,80.0,58.0,30.0,secondary,urban
36361,36.125,high_priority_review,80.0,76.0,30.0,secondary,urban
36362,36.125,high_priority_review,80.0,69.25,30.0,secondary,urban
36364,39.125,high_priority_review,80.0,65.75,30.0,secondary,urban
36367,54.55555556,review,90.0,101.16666666,50.0,arterial,rural
36368,47.375,review,90.0,93.0,30.0,arterial,urban
36369,53.0,review,90.0,103.5,50.0,arterial,rural
36370,49.375,review,90.0,87.0,30.0,arterial,urban
36371,62.0,monitor,90.0,83.0,50.0,arterial,rural
36372,77.0,aligned,40.0,97.0,50.0,arterial,rural
36373,48.708333333333336,review,90.0,91.0,30.0,arterial,urban
36375,49.375,review,90.0,74.5,30.0,arterial,urban
36376,62.0,monitor,90.0,85.5,50.0,arterial,rural
36377,64.08333333333333,monitor,80.0,90.0,50.0,arterial,rural
36378,51.66666666666666,review,90.0,105.5,50.0,arterial,rural
36380,95.0,aligned,50.0,44.5,50.0,secondary,rural
36381,36.125,high_priority_review,80.0,67.0,30.0,secondary,urban
36383,58.75,monitor,80.0,98.0,50.0,arterial,rural
36384,37.375,review,80.0,98.0,30.0,arterial,urban
36385,56.0,monitor,90.0,99.0,50.0,arterial,rural
36386,36.70833333333333,review,80.0,99.0,30.0,arterial,urban
36387,50.0,review,90.0,108.0,50.0,arterial,rural
36389,62.0,monitor,90.0,85.0,50.0,arterial,rural
36390,55.41666666666666,monitor,80.0,103.0,50.0,arterial,rural
36392,50.0,review,90.0,108.0,50.0,arterial,rural
36393,34.041666666666664,high_priority_review,80.0,103.0,30.0,arterial,urban
36394,70.75,monitor,80.0,65.0,50.0,arterial,rural
36395,46.04166666666667,review,80.0,85.0,30.0,arterial,urban
36396,62.083333333333336,monitor,80.0,93.0,50.0,arterial,rural
36398,36.125,high_priority_review,80.0,48.0,30.0,secondary,urban
36401,36.125,high_priority_review,80.0,63.0,30.0,secondary,urban
36403,60.0,monitor,90.0,47.42857143,50.0,secondary,rural
36407,36.125,high_priority_review,80.0,46.5,30.0,secondary,urban
36410,43.15,review,80.0,71.0,30.0,primary,urban
36412,43.15,review,80.0,45.0,30.0,primary,urban
36413,43.15,review,80.0,62.0,30.0,primary,urban
36419,43.15,review,80.0,71.0,30.0,primary,urban
36420,43.15,review,80.0,71.0,30.0,primary,urban
36425,36.125,high_priority_review,90.0,85.0,30.0,secondary,urban
36427,36.125,high_priority_review,90.0,64.0,30.0,secondary,urban
36430,36.125,high_priority_review,80.0,70.0,30.0,secondary,urban
36431,36.125,high_priority_review,80.0,68.0,30.0,secondary,urban
36432,36.125,high_priority_review,80.0,66.0,30.0,secondary,urban
36435,36.125,high_priority_review,80.0,72.5,30.0,secondary,urban
36437,36.125,high_priority_review,80.0,47.0,30.0,secondary,urban
36438,36.125,high_priority_review,80.0,75.0,30.0,secondary,urban
36439,36.125,high_priority_review,80.0,44.0,30.0,secondary,urban
36440,36.125,high_priority_review,80.0,69.0,30.0,secondary,urban
36441,68.75,monitor,80.0,69.0,50.0,secondary,rural
36442,54.66666666666666,review,90.0,98.0,50.0,secondary,rural
36443,26.791666666666664,high_priority_review,80.0,94.0,30.0,secondary,urban
36444,35.458333333333336,high_priority_review,80.0,81.0,30.0,secondary,urban
36445,29.45833333333333,high_priority_review,90.0,100.0,30.0,secondary,urban
36446,36.125,high_priority_review,80.0,68.0,30.0,secondary,urban
36449,39.125,high_priority_review,80.0,65.0,30.0,secondary,urban
36452,39.125,high_priority_review,80.0,73.66666666,30.0,secondary,urban
36480,36.125,high_priority_review,80.0,48.0,30.0,secondary,urban
36481,36.125,high_priority_review,90.0,62.0,30.0,secondary,urban
36485,43.15,review,90.0,73.0,30.0,primary,urban
36486,31.48333333333333,high_priority_review,80.0,102.0,30.0,primary,urban
36487,34.15,high_priority_review,80.0,98.0,30.0,primary,urban
36488,46.15,review,80.0,50.0,30.0,primary,urban
36489,48.56666666666667,review,60.0,65.0,30.0,primary,urban
36490,45.23333333333333,review,60.0,70.0,30.0,primary,urban
36491,43.23333333333333,review,60.0,73.0,30.0,primary,urban
36495,51.9,review,60.0,49.0,30.0,primary,urban
36496,51.9,review,60.0,49.0,30.0,primary,urban
36499,36.125,high_priority_review,90.0,47.0,30.0,secondary,urban
36501,45.70833333333333,review,90.0,100.0,30.0,arterial,urban
36502,49.75,review,90.0,108.375,50.0,arterial,rural
36503,41.125,review,60.0,105.0,30.0,arterial,urban
36504,57.66666666666667,monitor,90.0,93.5,50.0,secondary,rural
36505,68.75,monitor,80.0,37.5,50.0,secondary,rural
36510,40.81666666666666,review,80.0,88.0,30.0,primary,urban
36516,36.125,high_priority_review,80.0,41.0,30.0,secondary,urban
36517,39.125,high_priority_review,80.0,44.91666666,30.0,secondary,urban
36520,36.125,high_priority_review,90.0,51.0,30.0,secondary,urban
36522,36.125,high_priority_review,80.0,64.0,30.0,secondary,urban
36527,36.125,high_priority_review,80.0,54.0,30.0,secondary,urban
36530,37.48333333333333,review,80.0,93.0,30.0,primary,urban
36531,43.15,review,80.0,71.0,30.0,primary,urban
36532,43.15,review,80.0,74.0,30.0,primary,urban
36537,60.0,monitor,90.0,47.0,50.0,secondary,rural
36539,34.9,high_priority_review,60.0,96.0,30.0,primary,urban
36540,33.15,high_priority_review,75.0,94.5,30.0,primary,urban
36542,43.15,review,80.0,76.0,30.0,primary,urban
36544,46.375,review,90.0,99.0,30.0,arterial,urban
36545,49.333333333333336,review,90.0,109.0,50.0,arterial,rural
36546,52.66666666666666,review,90.0,104.0,50.0,arterial,rural
36547,39.04166666666666,review,90.0,105.5,30.0,arterial,urban
36548,52.0,review,90.0,105.0,50.0,arterial,rural
36549,45.04166666666666,review,90.0,101.0,30.0,arterial,urban
36550,43.15,review,80.0,45.0,30.0,primary,urban
36553,42.375,review,80.0,95.0,30.0,arterial,urban
36556,37.70833333333333,review,80.0,102.0,30.0,arterial,urban
36558,49.04166666666667,review,90.0,95.0,30.0,arterial,urban
36559,38.15277778,review,80.0,101.33333333,30.0,arterial,urban
36560,54.0,review,90.0,102.0,50.0,arterial,rural
36561,46.66666666666666,review,90.0,113.0,50.0,arterial,rural
36562,70.75,monitor,80.0,61.0,50.0,arterial,rural
36564,51.77777778,review,90.0,105.33333333,50.0,arterial,rural
36565,46.875,review,50.0,99.0,30.0,arterial,urban
36566,54.08333333333333,review,80.0,105.0,50.0,arterial,rural
36567,51.333333333333336,review,90.0,106.0,50.0,arterial,rural
36570,58.15,monitor,30.0,74.0,30.0,primary,urban
36571,43.15,review,80.0,38.5,30.0,primary,urban
36573,43.15,review,80.0,62.0,30.0,primary,urban
36575,51.708333333333336,review,40.0,56.0,30.0,secondary,urban
36576,47.04166666666666,review,40.0,63.0,30.0,secondary,urban
36577,36.125,high_priority_review,80.0,48.0,30.0,secondary,urban
36582,36.125,high_priority_review,80.0,32.0,30.0,secondary,urban
36583,39.125,high_priority_review,80.0,79.0,30.0,secondary,urban
36589,68.75,monitor,80.0,44.0,50.0,secondary,rural
36591,36.125,high_priority_review,80.0,50.0,30.0,secondary,urban
36592,43.15,review,80.0,46.5,30.0,primary,urban
36593,70.15,monitor,80.0,41.0,50.0,primary,rural
36597,36.125,high_priority_review,80.0,27.5,30.0,secondary,urban
36598,36.125,high_priority_review,80.0,79.0,30.0,secondary,urban
36599,36.125,high_priority_review,80.0,73.0,30.0,secondary,urban
36604,43.15,review,80.0,66.0,30.0,primary,urban
36605,43.15,review,80.0,65.0,30.0,primary,urban
36606,49.375,review,105.0,96.0,30.0,arterial,urban
36607,60.0,monitor,90.0,89.0,50.0,secondary,rural
36608,36.125,high_priority_review,90.0,62.5,30.0,secondary,urban
36609,36.125,high_priority_review,80.0,76.0,30.0,secondary,urban
36610,60.0,monitor,90.0,81.0,50.0,secondary,rural
36611,68.75,monitor,80.0,52.0,50.0,secondary,rural
36613,36.125,high_priority_review,80.0,26.0,30.0,secondary,urban
36614,36.125,high_priority_review,80.0,53.0,30.0,secondary,urban
36615,36.125,high_priority_review,80.0,32.5,30.0,secondary,urban
36620,36.125,high_priority_review,90.0,50.5,30.0,secondary,urban
36626,36.125,high_priority_review,90.0,62.5,30.0,secondary,urban
36628,50.06666666666666,review,90.0,107.0,50.0,primary,rural
36629,39.81666666666666,review,80.0,89.5,30.0,primary,urban
36630,37.15,review,80.0,93.5,30.0,primary,urban
36631,50.06666666666666,review,90.0,107.0,50.0,primary,rural
36632,52.06666666666666,review,90.0,104.0,50.0,primary,rural
36633,50.06666666666666,review,90.0,107.0,50.0,primary,rural
36634,48.73333333333333,review,90.0,109.0,50.0,primary,rural
36635,69.48333333333333,monitor,80.0,81.0,50.0,primary,rural
36636,77.48333333333335,aligned,30.0,31.0,30.0,primary,urban
36637,48.73333333333333,review,90.0,109.0,50.0,primary,rural
36638,51.23333333333333,review,90.0,105.25,50.0,primary,rural
36639,49.73333333333333,review,90.0,107.5,50.0,primary,rural
36642,70.15,monitor,80.0,74.0,50.0,primary,rural
36643,70.15,monitor,80.0,74.0,50.0,primary,rural
36649,70.15,monitor,80.0,76.0,50.0,primary,rural
36651,56.10833333333333,monitor,87.0,98.875,50.0,primary,rural
36652,30.48333333333333,high_priority_review,80.0,99.0,30.0,primary,urban
36654,56.94166666666666,monitor,85.0,98.25,50.0,primary,rural
36655,50.06666666666666,review,90.0,107.0,50.0,primary,rural
36656,50.73333333333333,review,90.0,106.0,50.0,primary,rural
36657,50.06666666666666,review,90.0,107.0,50.0,primary,rural
36658,41.81666666666666,review,90.0,96.5,30.0,primary,urban
36659,56.81666666666666,monitor,80.0,100.0,50.0,primary,rural
36662,34.483333333333334,high_priority_review,80.0,93.0,30.0,primary,urban
36663,61.400000000000006,monitor,90.0,72.56666666,50.0,primary,rural
36664,40.48333333333333,review,90.0,94.0,30.0,primary,urban
36665,55.400000000000006,monitor,90.0,99.0,50.0,primary,rural
36666,54.73333333333333,review,90.0,100.0,50.0,primary,rural
36667,54.98333333333333,review,90.0,99.625,50.0,primary,rural
36668,44.73333333333333,review,90.0,115.0,50.0,primary,rural
36669,31.816666666666663,high_priority_review,80.0,97.0,30.0,primary,urban
36670,46.15,review,90.0,74.0,30.0,primary,urban
36671,46.15,review,80.0,65.0,30.0,primary,urban
36672,43.15,review,80.0,78.0,30.0,primary,urban
36676,43.15,review,80.0,70.0,30.0,primary,urban
36679,43.15,review,80.0,64.0,30.0,primary,urban
36680,43.15,review,80.0,63.0,30.0,primary,urban
36684,46.15,review,90.0,55.0,30.0,primary,urban
36685,46.15,review,90.0,72.0,30.0,primary,urban
36686,46.15,review,80.0,70.5,30.0,primary,urban
36687,36.48333333333333,review,90.0,100.0,30.0,primary,urban
36688,46.15,review,80.0,58.0,30.0,primary,urban
36689,43.15,review,90.0,80.0,30.0,primary,urban
36690,43.15,review,80.0,67.0,30.0,primary,urban
36694,52.375,review,90.0,86.0,30.0,arterial,urban
36695,41.569444446666665,review,60.0,89.33333333,30.0,arterial,urban
36696,43.26388889333333,review,80.0,93.66666666,30.0,arterial,urban
36697,68.75,monitor,80.0,31.0,50.0,secondary,rural
36702,43.15,review,80.0,73.0,30.0,primary,urban
36703,43.15,review,80.0,75.0,30.0,primary,urban
36704,37.81666666666666,review,80.0,88.0,30.0,primary,urban
36705,63.775000000000006,monitor,85.0,88.0,50.0,primary,rural
36706,76.4,aligned,50.0,82.0,50.0,primary,rural
36707,70.15,monitor,80.0,77.0,50.0,primary,rural
36708,63.150000000000006,monitor,88.0,81.2,50.0,primary,rural
36709,46.15,review,90.0,87.0,30.0,primary,urban
36710,59.56666666666668,monitor,90.0,92.75,50.0,primary,rural
36713,61.400000000000006,monitor,90.0,81.58333333,50.0,primary,rural
36714,61.400000000000006,monitor,90.0,74.0,50.0,primary,rural
36715,61.400000000000006,monitor,90.0,73.0,50.0,primary,rural
36716,43.15,review,80.0,79.0,30.0,primary,urban
36717,43.15,review,80.0,57.0,30.0,primary,urban
36718,41.15,review,80.0,83.0,30.0,primary,urban
36719,41.15,review,80.0,83.0,30.0,primary,urban
36721,46.15,review,80.0,64.0,30.0,primary,urban
36723,36.125,high_priority_review,80.0,42.0,30.0,secondary,urban
36724,36.125,high_priority_review,80.0,40.0,30.0,secondary,urban
36726,46.15,review,80.0,70.25,30.0,primary,urban
36727,60.06666666666668,monitor,90.0,92.0,50.0,primary,rural
36729,53.400000000000006,review,90.0,102.0,50.0,primary,rural
36730,41.48333333333333,review,90.0,97.0,30.0,primary,urban
36731,43.15,review,80.0,52.0,30.0,primary,urban
36732,44.15,review,90.0,93.0,30.0,primary,urban
36733,55.400000000000006,monitor,90.0,99.0,50.0,primary,rural
36735,59.400000000000006,monitor,90.0,93.0,50.0,primary,rural
36736,46.15,review,80.0,75.83333333,30.0,primary,urban
36738,43.15,review,80.0,72.0,30.0,primary,urban
36739,48.06666666666666,review,90.0,110.0,50.0,primary,rural
36740,43.15,review,90.0,58.0,30.0,primary,urban
36741,43.15,review,90.0,89.0,30.0,primary,urban
36743,60.73333333333333,monitor,90.0,91.0,50.0,primary,rural
36744,55.59444444666667,monitor,90.0,98.70833333,50.0,primary,rural
36747,61.400000000000006,monitor,90.0,78.5,50.0,primary,rural
36748,61.400000000000006,monitor,90.0,87.0,50.0,primary,rural
36751,66.15,monitor,80.0,86.0,50.0,primary,rural
36752,43.15,review,90.0,82.66666667,30.0,primary,urban
36753,61.400000000000006,monitor,90.0,85.5,50.0,primary,rural
36755,61.400000000000006,monitor,90.0,81.25,50.0,primary,rural
36756,51.400000000000006,review,90.0,105.0,50.0,primary,rural
36757,59.01111111333334,monitor,90.0,93.58333333,50.0,primary,rural
36768,36.125,high_priority_review,90.0,70.0,30.0,secondary,urban
36769,36.125,high_priority_review,90.0,81.0,30.0,secondary,urban
36773,33.81666666666666,high_priority_review,90.0,104.0,30.0,primary,urban
36774,36.48333333333333,review,90.0,100.0,30.0,primary,urban
36777,46.15,review,80.0,68.5,30.0,primary,urban
36780,46.15,review,80.0,75.0,30.0,primary,urban
36784,71.125,monitor,30.0,28.5,30.0,secondary,urban
36791,36.125,high_priority_review,80.0,45.0,30.0,secondary,urban
36792,36.125,high_priority_review,80.0,38.0,30.0,secondary,urban
36794,39.125,high_priority_review,83.0,46.33333333,30.0,secondary,urban
36795,38.15,review,90.0,102.0,30.0,primary,urban
36796,46.15,review,90.0,78.0,30.0,primary,urban
36797,36.125,high_priority_review,80.0,38.0,30.0,secondary,urban
36798,36.125,high_priority_review,80.0,50.0,30.0,secondary,urban
36799,36.125,high_priority_review,80.0,51.0,30.0,secondary,urban
36800,36.125,high_priority_review,80.0,40.0,30.0,secondary,urban
36802,65.41666666666667,monitor,80.0,85.0,50.0,secondary,rural
36805,36.125,high_priority_review,80.0,41.5,30.0,secondary,urban
36809,32.125,high_priority_review,80.0,86.0,30.0,secondary,urban
36812,47.625,review,50.0,59.0,30.0,secondary,urban
36813,36.125,high_priority_review,80.0,70.0,30.0,secondary,urban
36814,36.125,high_priority_review,80.0,68.0,30.0,secondary,urban
36815,36.125,high_priority_review,90.0,56.0,30.0,secondary,urban
36816,36.125,high_priority_review,90.0,81.0,30.0,secondary,urban
36817,36.125,high_priority_review,80.0,42.0,30.0,secondary,urban
36819,36.125,high_priority_review,80.0,73.0,30.0,secondary,urban
36820,36.125,high_priority_review,80.0,71.0,30.0,secondary,urban
36822,36.125,high_priority_review,80.0,32.5,30.0,secondary,urban
36824,36.125,high_priority_review,80.0,42.0,30.0,secondary,urban
36825,35.81666666666666,review,80.0,91.0,30.0,primary,urban
36826,35.15,review,80.0,92.0,30.0,primary,urban
36827,80.66666666666666,aligned,50.0,71.5,50.0,secondary,rural
36832,36.125,high_priority_review,80.0,53.0,30.0,secondary,urban
36833,36.125,high_priority_review,80.0,36.0,30.0,secondary,urban
36836,36.125,high_priority_review,80.0,45.5,30.0,secondary,urban
36839,36.125,high_priority_review,80.0,41.5,30.0,secondary,urban
36841,60.0,monitor,90.0,81.0,50.0,secondary,rural
36842,39.125,high_priority_review,80.0,49.0,30.0,secondary,urban
36843,39.125,high_priority_review,80.0,64.0,30.0,secondary,urban
36844,60.0,monitor,90.0,80.0,50.0,secondary,rural
36845,36.125,high_priority_review,80.0,54.0,30.0,secondary,urban
36846,36.125,high_priority_review,80.0,50.0,30.0,secondary,urban
36848,36.125,high_priority_review,80.0,51.0,30.0,secondary,urban
36849,36.125,high_priority_review,80.0,48.0,30.0,secondary,urban
36850,36.125,high_priority_review,80.0,55.0,30.0,secondary,urban
36852,46.375,review,80.0,89.0,30.0,arterial,urban
36853,39.04166666666666,review,80.0,100.0,30.0,arterial,urban
36854,39.125,high_priority_review,80.0,70.70833333,30.0,secondary,urban
36855,39.125,high_priority_review,80.0,65.625,30.0,secondary,urban
36857,39.125,high_priority_review,80.0,73.0,30.0,secondary,urban
36859,36.125,high_priority_review,80.0,51.0,30.0,secondary,urban
36860,36.125,high_priority_review,80.0,33.0,30.0,secondary,urban
36863,36.125,high_priority_review,80.0,37.5,30.0,secondary,urban
36866,36.125,high_priority_review,80.0,40.5,30.0,secondary,urban
36867,36.125,high_priority_review,80.0,32.0,30.0,secondary,urban
36868,46.15,review,80.0,70.33333333,30.0,primary,urban
36869,46.15,review,80.0,67.4,30.0,primary,urban
36871,45.03888889333333,review,80.0,81.66666666,30.0,primary,urban
36872,43.48333333333333,review,80.0,84.0,30.0,primary,urban
36873,52.150000000000006,review,80.0,107.0,50.0,primary,rural
36877,39.81666666666667,review,80.0,85.0,30.0,primary,urban
36878,43.15,review,80.0,72.0,30.0,primary,urban
36881,36.125,high_priority_review,80.0,37.0,30.0,secondary,urban
36882,36.125,high_priority_review,80.0,37.5,30.0,secondary,urban
36883,33.791666666666664,high_priority_review,85.0,93.0,30.0,secondary,urban
36884,39.125,high_priority_review,90.0,55.25,30.0,secondary,urban
36887,35.90277778,high_priority_review,80.0,80.33333333,30.0,secondary,urban
36888,36.125,high_priority_review,80.0,65.83333333,30.0,secondary,urban
36892,36.125,high_priority_review,80.0,64.0,30.0,secondary,urban
36894,42.875,high_priority_review,60.0,63.0,30.0,secondary,urban
36898,60.0,monitor,90.0,61.0,50.0,secondary,rural
36901,30.791666666666664,high_priority_review,80.0,88.0,30.0,secondary,urban
36902,61.41666666666666,monitor,80.0,91.0,50.0,secondary,rural
36904,61.400000000000006,monitor,90.0,48.1,50.0,primary,rural
36905,64.9,monitor,86.0,50.5,50.0,primary,rural
36906,36.125,high_priority_review,80.0,36.0,30.0,secondary,urban
36907,36.125,high_priority_review,80.0,27.0,30.0,secondary,urban
36913,36.125,high_priority_review,90.0,89.0,30.0,secondary,urban
36914,36.125,high_priority_review,80.0,65.0,30.0,secondary,urban
36915,36.125,high_priority_review,80.0,64.0,30.0,secondary,urban
36916,46.15,review,80.0,59.0,30.0,primary,urban
36917,46.15,review,90.0,72.0,30.0,primary,urban
36918,46.15,review,80.0,58.0,30.0,primary,urban
36919,46.15,review,90.0,71.0,30.0,primary,urban
36922,36.125,high_priority_review,80.0,70.0,30.0,secondary,urban
36926,36.125,high_priority_review,80.0,55.0,30.0,secondary,urban
36928,57.70833333333333,monitor,40.0,47.0,30.0,secondary,urban
36929,36.125,high_priority_review,80.0,59.0,30.0,secondary,urban
36930,64.375,monitor,85.0,63.5,50.0,secondary,rural
36934,60.0,monitor,90.0,44.66666667,50.0,secondary,rural
36935,39.125,high_priority_review,80.0,64.0,30.0,secondary,urban
36940,63.5,monitor,86.0,58.75,50.0,secondary,rural
36946,60.0,monitor,90.0,79.0,50.0,secondary,rural
36947,60.0,monitor,90.0,67.6,50.0,secondary,rural
36948,62.625,monitor,87.0,39.75,50.0,secondary,rural
36949,61.75,monitor,88.0,44.66666667,50.0,secondary,rural
36952,61.75,monitor,88.0,68.4,50.0,secondary,rural
36953,36.125,high_priority_review,90.0,78.0,30.0,secondary,urban
36964,60.0,monitor,90.0,80.0,50.0,secondary,rural
36965,90.33333333333331,aligned,50.0,57.0,50.0,secondary,rural
36966,68.75,monitor,80.0,44.0,50.0,secondary,rural
36971,32.125,high_priority_review,80.0,86.0,30.0,secondary,urban
36996,60.0,monitor,90.0,85.5,50.0,secondary,rural
37000,87.0,aligned,50.0,62.0,50.0,secondary,rural
37002,69.58333333333333,monitor,60.0,85.0,50.0,secondary,rural
37003,68.75,monitor,80.0,77.0,50.0,secondary,rural
37004,68.75,monitor,80.0,54.0,50.0,secondary,rural
37010,85.66666666666666,aligned,50.0,64.0,50.0,secondary,rural
37012,95.0,aligned,50.0,35.5,50.0,secondary,rural
37013,68.75,monitor,80.0,72.0,50.0,secondary,rural
37014,68.75,monitor,80.0,55.0,50.0,secondary,rural
37017,56.08333333333333,monitor,80.0,99.0,50.0,secondary,rural
37018,28.20833333333333,high_priority_review,60.0,85.0,30.0,secondary,urban
37020,36.125,high_priority_review,90.0,79.0,30.0,secondary,urban
37050,60.0,monitor,90.0,79.0,50.0,secondary,rural
37051,36.125,high_priority_review,90.0,69.5,30.0,secondary,urban
37084,68.75,monitor,80.0,75.0,50.0,secondary,rural
37087,67.41666666666667,monitor,80.0,82.0,50.0,secondary,rural
37088,36.125,high_priority_review,80.0,43.0,30.0,secondary,urban
37100,60.0,monitor,90.0,84.0,50.0,secondary,rural
37119,68.75,monitor,80.0,74.0,50.0,secondary,rural
37135,66.75,monitor,80.0,83.0,50.0,secondary,rural
37138,60.0,monitor,90.0,64.33333333,50.0,secondary,rural
37139,36.125,high_priority_review,90.0,60.0,30.0,secondary,urban
37161,68.08333333333334,monitor,80.0,81.0,50.0,secondary,rural
37163,68.75,monitor,80.0,79.0,50.0,secondary,rural
37166,60.0,monitor,90.0,69.66666667,50.0,secondary,rural
37174,60.75,monitor,80.0,92.0,50.0,secondary,rural
37176,62.75,monitor,80.0,89.0,50.0,secondary,rural
37185,65.41666666666667,monitor,80.0,85.0,50.0,secondary,rural
37187,61.41666666666666,monitor,80.0,91.0,50.0,secondary,rural
37190,63.5,monitor,86.0,66.83333333,50.0,secondary,rural
37197,60.0,monitor,90.0,84.0,50.0,secondary,rural
37202,60.0,monitor,90.0,53.0,50.0,secondary,rural
37205,58.66666666666667,monitor,90.0,92.0,50.0,secondary,rural
37208,58.66666666666667,monitor,90.0,92.0,50.0,secondary,rural
37223,58.0,monitor,90.0,93.0,50.0,secondary,rural
37224,60.0,monitor,90.0,62.1,50.0,secondary,rural
37225,68.75,monitor,80.0,60.0,50.0,secondary,rural
37226,36.125,high_priority_review,90.0,61.0,30.0,secondary,urban
37228,36.125,high_priority_review,90.0,53.0,30.0,secondary,urban
37230,36.125,high_priority_review,90.0,43.0,30.0,secondary,urban
37233,60.0,monitor,90.0,44.0,50.0,secondary,rural
37235,60.0,monitor,90.0,47.0,50.0,secondary,rural
37236,36.125,high_priority_review,90.0,33.0,30.0,secondary,urban
37245,68.75,monitor,80.0,72.0,50.0,secondary,rural
37258,68.75,monitor,80.0,78.0,50.0,secondary,rural
37260,68.75,monitor,80.0,60.0,50.0,secondary,rural
37276,60.0,monitor,90.0,81.0,50.0,secondary,rural
37293,36.125,high_priority_review,80.0,59.5,30.0,secondary,urban
37301,36.125,high_priority_review,90.0,70.0,30.0,secondary,urban
37302,60.0,monitor,90.0,73.0,50.0,secondary,rural
37304,36.125,high_priority_review,90.0,57.0,30.0,secondary,urban
37318,60.0,monitor,90.0,54.66666667,50.0,secondary,rural
37328,60.0,monitor,90.0,82.0,50.0,secondary,rural
37329,36.125,high_priority_review,90.0,80.0,30.0,secondary,urban
37330,81.91666666666666,aligned,60.0,66.5,50.0,secondary,rural
37331,49.04166666666666,review,40.0,64.5,30.0,secondary,urban
37332,60.0,monitor,90.0,52.0,50.0,secondary,rural
37366,61.75,monitor,88.0,70.83333333,50.0,secondary,rural
37372,60.0,monitor,90.0,63.0,50.0,secondary,rural
37376,51.125,review,30.0,90.0,30.0,secondary,urban
37377,51.125,review,30.0,95.0,30.0,secondary,urban
37384,51.125,review,30.0,91.0,30.0,secondary,urban
37387,51.125,review,30.0,89.0,30.0,secondary,urban
37402,51.125,review,30.0,63.0,30.0,secondary,urban
37404,51.125,review,30.0,68.0,30.0,secondary,urban
37409,51.125,review,30.0,64.0,30.0,secondary,urban
37411,51.125,review,30.0,67.0,30.0,secondary,urban
37426,36.125,high_priority_review,90.0,62.0,30.0,secondary,urban
37427,60.0,monitor,90.0,78.5,50.0,secondary,rural
37428,61.75,monitor,88.0,66.0,50.0,secondary,rural
37443,63.5,monitor,86.0,80.16666667,50.0,secondary,rural
37462,24.125,high_priority_review,80.0,98.0,30.0,secondary,urban
37463,26.791666666666664,high_priority_review,80.0,94.0,30.0,secondary,urban
37469,58.75,monitor,80.0,95.0,50.0,secondary,rural
37470,59.41666666666666,monitor,80.0,94.0,50.0,secondary,rural
37471,54.0,review,90.0,99.0,50.0,secondary,rural
37472,56.0,monitor,90.0,96.0,50.0,secondary,rural
